"METRO_ID","Metropolitan areas","VAR","Variables","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,223,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,223,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,223,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,223,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,233,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,233,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,234,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,243,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,243,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,243,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,243,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,243,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,243,,
"PL514","Tarnow","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,243,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,434,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,436,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,438,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,439,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,440,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,441,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,442,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,443,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,443,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,443,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,434,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,437,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,440,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,443,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,445,,
"DE014","Nuremberg","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,452,,
"MEX56","Colima","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,210,,
"MEX56","Colima","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,214,,
"MEX56","Colima","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,252,,
"MEX56","Colima","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,303,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,294818,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,295373,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,297073,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,298992,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,302363,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,304270,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,306197,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,308348,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,308620,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,310737,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,311676,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,314580,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,317030,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,321368,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,326706,,
"UK546","Colchester","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,330986,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,231,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,233,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,233,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,234,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,234,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,234,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,234,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,233,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,233,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,233,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,226,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,226,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,226,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,227,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,227,,
"DE517","Osnabruck","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,233,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2000","2000","PER","Persons","0","Units",,,614,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2001","2001","PER","Persons","0","Units",,,618,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2002","2002","PER","Persons","0","Units",,,622,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2003","2003","PER","Persons","0","Units",,,625,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2004","2004","PER","Persons","0","Units",,,629,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2005","2005","PER","Persons","0","Units",,,633,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2006","2006","PER","Persons","0","Units",,,637,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2007","2007","PER","Persons","0","Units",,,641,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2008","2008","PER","Persons","0","Units",,,644,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2009","2009","PER","Persons","0","Units",,,648,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2010","2010","PER","Persons","0","Units",,,652,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2011","2011","PER","Persons","0","Units",,,656,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2012","2012","PER","Persons","0","Units",,,660,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2013","2013","PER","Persons","0","Units",,,667,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2014","2014","PER","Persons","0","Units",,,713,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2015","2015","PER","Persons","0","Units",,,717,,
"IT001","Rome","POP_DEN","Population density (pop. per km2)","2016","2016","PER","Persons","0","Units",,,716,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,257918,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,262719,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,267528,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,271850,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,276804,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,282221,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,289560,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,296451,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,304117,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,310269,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,313687,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,317099,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,319087,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,322260,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,325537,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,329132,,
"USA133","Thurston","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,336046,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,372917,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,374457,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,375264,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,375520,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2005","2005","PER","Persons","0","Units",,,375804,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2006","2006","PER","Persons","0","Units",,,375144,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2007","2007","PER","Persons","0","Units",,,374050,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2008","2008","PER","Persons","0","Units",,,373267,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2009","2009","PER","Persons","0","Units",,,372252,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2010","2010","PER","Persons","0","Units",,,370910,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2011","2011","PER","Persons","0","Units",,,368864,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2012","2012","PER","Persons","0","Units",,,368090,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2013","2013","PER","Persons","0","Units",,,368348,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2014","2014","PER","Persons","0","Units",,,368693,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2015","2015","PER","Persons","0","Units",,,369035,,
"DE061","Aschaffenburg","T_T","Population, All ages. Administrative data","2016","2016","PER","Persons","0","Units",,,371281,,
"MEX54","Monclova","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2005","2005","RATIO","Ratio","0","Units",,,0.3,,
"MEX54","Monclova","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2010","2010","RATIO","Ratio","0","Units",,,0.3,,
"MEX54","Monclova","T_T_SH_NAT","Share of population  in metropolitan area over the national value","2015","2015","RATIO","Ratio","0","Units",,,0.3,,
"BE005","Liege","T_T","Population, All ages. Administrative data","2000","2000","PER","Persons","0","Units",,,697256,,
"BE005","Liege","T_T","Population, All ages. Administrative data","2001","2001","PER","Persons","0","Units",,,696649,,
"BE005","Liege","T_T","Population, All ages. Administrative data","2002","2002","PER","Persons","0","Units",,,698531,,
"BE005","Liege","T_T","Population, All ages. Administrative data","2003","2003","PER","Persons","0","Units",,,698656,,
"BE005","Liege","T_T","Population, All ages. Administrative data","2004","2004","PER","Persons","0","Units",,,700952,,
